Date,close,high,low,open,volume,year,month,day,day_of_week
1992-07-20,1.326581597328186,1.345738006065003,1.312213998471973,1.3313704072087902,48707200,1992,7,20,0
1992-07-21,1.3744728565216064,1.393629268566456,1.3313706371170444,1.3409488431394692,45907200,1992,7,21,1
1992-07-22,1.3409491777420044,1.374473199489278,1.3313709693295614,1.374473199489278,59008000,1992,7,22,2
1992-07-23,1.3601057529449463,1.3840515690681572,1.317004102373688,1.336160521429251,68441600,1992,7,23,3
1992-07-24,1.3936290740966797,1.4127854834684055,1.3601050653925493,1.36249947041221,76259200,1992,7,24,4
1992-07-27,1.39841890335083,1.4079971150176167,1.3840518781544733,1.3936300898212597,30512000,1992,7,27,0
1992-07-28,1.417575716972351,1.4271539312762185,1.3936304735165863,1.407997502668484,45363200,1992,7,28,1
1992-07-29,1.417575716972351,1.4319433307320553,1.379262859756882,1.4271539312762185,145273600,1992,7,29,2
1992-07-30,1.4008126258850098,1.4271528412546368,1.3984182202897784,1.4079964272780645,32035200,1992,7,30,3
1992-07-31,1.3936290740966797,1.4079960888218643,1.3840508694108165,1.4079960888218643,35312000,1992,7,31,4
1992-08-03,1.4127856492996216,1.4223638551097637,1.3792616366604795,1.393629237679337,31516800,1992,8,3,0
1992-08-04,1.4151804447174072,1.4271530591287052,1.4079966422276486,1.417574850678177,31430400,1992,8,4,1
1992-08-05,1.3792622089385986,1.4127862354873997,1.3648951865659202,1.4127862354873997,60150400,1992,8,5,2
1992-08-06,1.369683861732483,1.3792620705557868,1.3457386319779587,1.369683861732483,3705600,1992,8,6,3
1992-08-07,1.355316996574402,1.4127862561194462,1.350527599308545,1.369684019156893,55008000,1992,8,7,4
1992-08-10,1.3577113151550293,1.388840349244849,1.3553169089806203,1.3601057213294383,42067200,1992,8,10,0
1992-08-11,1.367289423942566,1.3768676325435516,1.340949204137991,1.364895017944184,33436800,1992,8,11,1
1992-08-12,1.3601057529449463,1.3888403815282904,1.355316940484813,1.374473359540376,30441600,1992,8,12,2
1992-08-13,1.3577113151550293,1.3744733275908942,1.3505275120243012,1.3648951182857574,28227200,1992,8,13,3
1992-08-14,1.3601057529449463,1.374473359540376,1.355316940484813,1.3601057529449463,33942400,1992,8,14,4
1992-08-17,1.3313707113265991,1.3601053309955184,1.3313707113265991,1.3553165200210322,63318400,1992,8,17,0
1992-08-18,1.3313707113265991,1.3553165200210322,1.3026360916576798,1.3217925047702928,66313600,1992,8,18,1
1992-08-19,1.326581597328186,1.3505268159456072,1.3170033929597773,1.3313704072087902,27433600,1992,8,19,2
1992-08-20,1.3481330871582031,1.3553168901893289,1.321792865782405,1.3313710749547412,36534400,1992,8,20,3
1992-08-21,1.33616042137146,1.3577112450432651,1.3217928158519423,1.3505274422835063,52710400,1992,8,21,4
1992-08-24,1.3217928409576416,1.340949258942535,1.3170040287651594,1.3337654560463292,42800000,1992,8,24,0
1992-08-25,1.3481330871582031,1.3553168901893289,1.3122146566100688,1.3170040534999834,37123200,1992,8,25,1
1992-08-26,1.3720778226852417,1.3840510182858787,1.3457381954213183,1.3457381954213183,50016000,1992,8,26,2
1992-08-27,1.410390853881836,1.417574655381897,1.379261826858062,1.379261826858062,88028800,1992,8,27,3
1992-08-28,1.4247584342956543,1.427152839888594,1.407996425930358,1.407996425930358,49468800,1992,8,28,4
1992-08-31,1.4271529912948608,1.4367311992901284,1.407996575304326,1.422364179600938,25651200,1992,8,31,0
1992-09-01,1.4271529912948608,1.4295473971418224,1.403207763610403,1.4175747832995933,30825600,1992,9,1,1
1992-09-02,1.4439148902893066,1.4510986918846207,1.412785862852781,1.4271528814360326,61955200,1992,9,2,2
1992-09-03,1.4678606986999512,1.4798339009798978,1.4463098699682209,1.4510992678017212,85296000,1992,9,3,3
1992-09-04,1.455888271331787,1.4654664836431803,1.4463100590203937,1.4606776697913262,28585600,1992,9,4,4
1992-09-08,1.4702551364898682,1.4726495422015164,1.4415205141279233,1.4558875330052017,49376000,1992,9,8,1
1992-09-09,1.49659526348114,1.5013846610957569,1.4654662251126689,1.4702556227272852,60982400,1992,9,9,2
1992-09-10,1.5133575201034546,1.5133575201034546,1.4846228836457942,1.498990494178462,53302400,1992,9,10,3
1992-09-11,1.508568286895752,1.518146496385225,1.494200680357786,1.503778889847259,30796800,1992,9,11,4
1992-09-14,1.5660372972488403,1.570826108935788,1.5277244653235773,1.5277244653235773,95100800,1992,9,14,0
1992-09-15,1.5564591884613037,1.5660373970530426,1.5325133746782271,1.561248000453444,44614400,1992,9,15,1
1992-09-16,1.5396971702575684,1.5660373899166835,1.5229351591465443,1.5277245557243178,35708800,1992,9,16,2
1992-09-17,1.5540637969970703,1.5612475977397242,1.5373023747406214,1.542091185497519,23590400,1992,9,17,3
1992-09-18,1.5301192998886108,1.561248338398025,1.501384667893555,1.556459525369308,71683200,1992,9,18,4
1992-09-21,1.515751600265503,1.5229354039833494,1.4989901710672602,1.5085683811552058,31811200,1992,9,21,0
1992-09-22,1.4894120693206787,1.5157517105228395,1.4846226716245454,1.513357303978569,30777600,1992,9,22,1
1992-09-23,1.515751600265503,1.527724801331097,1.484622563631567,1.4894119609793144,37654400,1992,9,23,2
1992-09-24,1.5373029708862305,1.5420917835001655,1.5181465512154209,1.5181465512154209,36953600,1992,9,24,3
1992-09-25,1.508568286895752,1.539697321584661,1.455887842399894,1.5373029153641709,41817600,1992,9,25,4
1992-09-28,1.4750438928604126,1.4989897029053365,1.4606768745193517,1.4654656857639166,52854400,1992,9,28,0
1992-09-29,1.508568286895752,1.513357099336732,1.47504426137884,1.47504426137884,39392000,1992,9,29,1
1992-09-30,1.5420920848846436,1.5420920848846436,1.5085686362127146,1.5277250596274303,59843200,1992,9,30,2
1992-10-01,1.52532958984375,1.5516698099296065,1.5229351838197989,1.532513392523068,47804800,1992,10,1,3
1992-10-02,1.508568286895752,1.527724705874698,1.494200680357786,1.518146496385225,36803200,1992,10,2,4
1992-10-05,1.5660372972488403,1.5660372972488406,1.451098801473051,1.5037786530665775,71347200,1992,10,5,0
1992-10-06,1.5804046392440796,1.5995610591137046,1.556459406710818,1.5756158265804432,74316800,1992,10,6,1
1992-10-07,1.5540637969970703,1.6139280237094422,1.5516693916186215,1.5804040099819294,58153600,1992,10,7,2
1992-10-08,1.5971670150756836,1.618717846165615,1.566037971878263,1.575616183985752,59532800,1992,10,8,3
1992-10-09,1.5780094861984253,1.599560302202026,1.5612474805923966,1.599560302202026,40182400,1992,10,9,4
1992-10-12,1.6067442893981934,1.60913869487564,1.5851934708865132,1.589982281841406,34700800,1992,10,12,0
1992-10-13,1.6139286756515503,1.635479501977602,1.5947722556711612,1.6235068856417447,86643200,1992,10,13,1
1992-10-14,1.5995607376098633,1.628295361638783,1.5899825296002232,1.6163227477785886,47456000,1992,10,14,2
1992-10-15,1.6187169551849363,1.6235063509063188,1.5851935235646637,1.5947717304000772,35942400,1992,10,15,3
1992-10-16,1.6354798078536987,1.6378742146471763,1.604350765715534,1.623507189278659,47644800,1992,10,16,4
1992-10-19,1.683370590209961,1.690554394017859,1.628295735362004,1.628295735362004,83280000,1992,10,19,0
1992-10-20,1.683370590209961,1.7192890246418944,1.6666085761940512,1.690554394017859,84150400,1992,10,20,1
1992-10-21,1.7240777015686035,1.7240777015686035,1.6809760513331438,1.6905542607863029,60396800,1992,10,21,2
1992-10-22,1.7192890644073486,1.728867274836895,1.6905544331187097,1.7240778773183367,49174400,1992,10,22,3
1992-10-23,1.6977379322052002,1.7288675596858336,1.6905547116552075,1.7288675596858336,46006400,1992,10,23,4
1992-10-26,1.7240777015686035,1.7288670985989385,1.6809760513331438,1.6953430732091268,40121600,1992,10,26,0
1992-10-27,1.685765266418457,1.7288675115568448,1.676187054677443,1.7240781133825127,49116800,1992,10,27,1
1992-10-28,1.695343017578125,1.7001324144513004,1.671397787034722,1.690554205312441,36172800,1992,10,28,2
1992-10-29,1.7240777015686035,1.7240777015686035,1.6953430732091268,1.7001324702394616,32774400,1992,10,29,3
1992-10-30,1.7001326084136963,1.7240778416889302,1.695343210994115,1.7216834352829185,24998400,1992,10,30,4
1992-11-02,1.7168939113616943,1.724077714657981,1.680976064095289,1.704921295606226,31091200,1992,11,2,0
1992-11-03,1.690554141998291,1.719288768338708,1.6785809425675149,1.714499371644904,35267200,1992,11,3,1
1992-11-04,1.695343017578125,1.7192888327290192,1.6857648084392656,1.690554205312441,23657600,1992,11,4,2
1992-11-05,1.7599952220916748,1.76717902161466,1.690553385655373,1.7049204000941354,90361600,1992,11,5,3
1992-11-06,1.7767577171325684,1.7863359242745032,1.7480230957067644,1.757601302848699,61155200,1992,11,6,4
1992-11-09,1.7599952220916748,1.7767572261095708,1.733655013578868,1.7767572261095708,54796800,1992,11,9,0
1992-11-10,1.7791526317596436,1.7863364353231337,1.7528124084318706,1.762390618314012,38710400,1992,11,10,1
1992-11-11,1.7959145307540894,1.8198597616296768,1.7671799029388835,1.7767581122106189,60748800,1992,11,11,2
1992-11-12,1.7911251783370972,1.8054927849055904,1.7623905498076249,1.7959145753957662,46960000,1992,11,12,3
1992-11-13,1.7863359451293943,1.7959141523831517,1.7719683419450707,1.791124756452585,25811200,1992,11,13,4
1992-11-16,1.7767577171325684,1.7911247355417856,1.7671795099906338,1.781546528399851,19312000,1992,11,16,0
1992-11-17,1.7240777015686035,1.8007033771938747,1.7097106796926205,1.7791525520761449,56649600,1992,11,17,1
1992-11-18,1.76239013671875,1.771968343983526,1.721682901995297,1.7336555149244226,33273600,1992,11,18,2
1992-11-19,1.800703763961792,1.819860186982662,1.767180315979087,1.767180315979087,46857600,1992,11,19,3
1992-11-20,1.819859743118286,1.819859743118286,1.795914512486266,1.8007033247696729,41113600,1992,11,20,4
1992-11-23,1.695343017578125,1.7576016692844572,1.671397787034722,1.7288670418678789,309884800,1992,11,23,0
1992-11-24,1.7528119087219238,1.7767577189043238,1.7097102688439223,1.748023097449866,145513600,1992,11,24,1
1992-11-25,1.7456282377243042,1.771968455512149,1.7288668124115063,1.7623902476445157,53152000,1992,11,25,2
1992-11-27,1.757601976394653,1.7719690003095827,1.74323436787213,1.7528125786846145,17593600,1992,11,27,4
1992-11-30,1.7839409112930298,1.786335901503511,1.7576012804439962,1.7719682986700729,35251200,1992,11,30,0
1992-12-01,1.7839409112930298,1.791124712709749,1.7623900916502344,1.7767576944836727,33593600,1992,12,1,1
1992-12-02,1.738445281982422,1.791125140881055,1.7336558850239088,1.7815469315715309,49881600,1992,12,2,2
1992-12-03,1.7552071809768677,1.7719691979199166,1.733656350397324,1.7384457486414773,26048000,1992,12,3,3
1992-12-04,1.757601976394653,1.7719690003095827,1.7480237655821689,1.7528125786846145,23548800,1992,12,4,4
1992-12-07,1.7887306213378906,1.7911250273616417,1.743233983849298,1.7623904012542355,46422400,1992,12,7,0
1992-12-08,1.7719690799713137,1.800703713700578,1.7528126574851373,1.7959149003828438,26908800,1992,12,8,1
1992-12-09,1.76239013671875,1.7863359471843785,1.748023118125275,1.7576013253900509,26048000,1992,12,9,2
1992-12-10,1.7049212455749512,1.7576016887251171,1.695343036330148,1.7240776640645574,89296000,1992,12,10,3
1992-12-11,1.6546350717544556,1.7049205022128555,1.642662461570502,1.695342297144244,112934400,1992,12,11,4
1992-12-14,1.669002652168274,1.6905540593252624,1.6570300379304632,1.661819434390052,51286400,1992,12,14,0
1992-12-15,1.6546350717544556,1.6809752818449482,1.6378730667325747,1.6713970767763366,45289600,1992,12,15,1
1992-12-16,1.666608452796936,1.690554268847775,1.6330850118547773,1.657030243298103,73792000,1992,12,16,2
1992-12-17,1.7240777015686035,1.7288670985989385,1.66660844484965,1.6713978418799849,51859200,1992,12,17,3
1992-12-18,1.7240777015686035,1.7288670985989385,1.6953430732091268,1.7049212826622857,74387200,1992,12,18,4
1992-12-21,1.7336556911468506,1.7623903158619916,1.7097104628546178,1.7192886710929982,64928000,1992,12,21,0
1992-12-22,1.680976390838623,1.7528126839422793,1.6666087814533146,1.7432344725546165,56928000,1992,12,22,1
1992-12-23,1.6713972091674805,1.6905536208220804,1.647451402295586,1.6857642256047858,59974400,1992,12,23,2
1992-12-24,1.6713972091674805,1.6713972091674805,1.647451402295586,1.6713972091674805,32723200,1992,12,24,3
1992-12-28,1.6761865615844729,1.6809759583498816,1.647451934814453,1.6713977494265415,45731200,1992,12,28,0
1992-12-29,1.6570303440093994,1.6761867641713577,1.652241531272684,1.6713979514346426,60035200,1992,12,29,1
1992-12-30,1.6450570821762085,1.6666079002517724,1.633084470423931,1.661819089393789,50860800,1992,12,30,2
1992-12-31,1.6354798078536987,1.6522418246233463,1.6330854010602214,1.647452426428739,30851200,1992,12,31,3
1993-01-04,1.63068950176239,1.6426626982789296,1.6187168898531776,1.628295096302013,72646400,1993,1,4,0
1993-01-05,1.6570303440093994,1.6618197413536635,1.6235069010297467,1.6282957137664618,71529600,1993,1,5,1
1993-01-06,1.7049212455749512,1.7097106425011015,1.6618195962770863,1.6666084085957389,87440000,1993,1,6,2
1993-01-07,1.6713972091674805,1.7216826436089827,1.666607813950186,1.7049206372593857,58748800,1993,1,7,3
1993-01-08,1.669002652168274,1.6905540593252624,1.6522412260783153,1.671397642701789,43977600,1993,1,8,4
1993-01-11,1.7073161602020264,1.7097111516821195,1.6522418790979756,1.6713983032926902,58348800,1993,1,11,0
1993-01-12,1.7192890644073486,1.7480236956959876,1.700132643548256,1.704921456459244,85129600,1993,1,12,1
1993-01-13,1.7480239868164062,1.767180410865859,1.6905547146680475,1.71449995242603,83696000,1993,1,13,2
1993-01-14,1.7480239868164062,1.800703860648568,1.7336563764754829,1.767180410865859,121264000,1993,1,14,3
1993-01-15,1.7192890644073486,1.7432342981774294,1.6666086147410588,1.6761868251706051,181958400,1993,1,15,4
1993-01-18,1.709710717201233,1.7192889268645242,1.6905542978746506,1.7144995297291168,50611200,1993,1,18,0
1993-01-19,1.6929489374160769,1.709710952788415,1.6905545308222008,1.7049215549930594,52960000,1993,1,19,1
1993-01-20,1.6929489374160769,1.7049215549930594,1.6809763198390937,1.6953433440099523,47968000,1993,1,20,2
1993-01-21,1.7144997119903564,1.7240779226718668,1.6618198455458422,1.6809762669088628,73363200,1993,1,21,3
1993-01-22,1.7121052742004397,1.7288672887388226,1.7001326572191269,1.7192890782322572,49088000,1993,1,22,4
1993-01-25,1.695343017578125,1.7288670418678789,1.6809759961735815,1.7097106235901598,49609600,1993,1,25,0
1993-01-26,1.685765266418457,1.7240781133825127,1.676187054677443,1.695343478159471,42345600,1993,1,26,1
1993-01-27,1.652241349220276,1.680975976297085,1.637873743378129,1.6761865794805413,64192000,1993,1,27,2
1993-01-28,1.666608452796936,1.669002859019766,1.6235068023559442,1.6522414308524431,77030400,1993,1,28,3
1993-01-29,1.6570303440093994,1.6857649742523368,1.642663321191705,1.6761867641713577,39424000,1993,1,29,4
1993-02-01,1.6761865615844729,1.6857647705078125,1.6378737258911131,1.652241331579862,42854400,1993,2,1,0
1993-02-02,1.7049212455749512,1.7144994548197543,1.6713978055218894,1.6737922116812156,70371200,1993,2,2,1
1993-02-03,1.6929489374160769,1.728867374754629,1.6857651330268453,1.7144997659761665,71728000,1993,2,3,2
1993-02-04,1.628296136856079,1.6809765982935083,1.6187179242863374,1.6809765982935083,124214400,1993,2,4,3
1993-02-05,1.7049212455749512,1.7144994548197543,1.5756157130738584,1.6235067592978738,177216000,1993,2,5,4
1993-02-08,1.6426632404327393,1.7049213105945091,1.628295633713857,1.6953431009844275,92665600,1993,2,8,0
1993-02-09,1.6067442893981934,1.6713973295405653,1.5995604883585228,1.6618191230234485,64550400,1993,2,9,1
1993-02-10,1.6378740072250366,1.6522416153816772,1.6091393755193342,1.6187175860879015,39193600,1993,2,10,2
1993-02-11,1.633084774017334,1.6570300019733504,1.6235065659134418,1.6522411902251184,31635200,1993,2,11,3
1993-02-12,1.6019551753997805,1.633084790507331,1.5947719577049,1.633084790507331,34752000,1993,2,12,4
1993-02-16,1.534907579421997,1.6043500210626211,1.5277243623756276,1.587588012072996,91180800,1993,2,16,1
1993-02-17,1.5373029708862305,1.55645939055704,1.479833711873802,1.5516699933355709,121913600,1993,2,17,2
1993-02-18,1.5636422634124756,1.5851936692280273,1.5133568190576638,1.5564590460813628,138553600,1993,2,18,3
1993-02-19,1.5277245044708252,1.570826149187496,1.5229351080537308,1.5684317432826669,97094400,1993,2,19,4
1993-02-22,1.4702551364898682,1.5516696075450174,1.4702551364898682,1.5277243812137575,76256000,1993,2,22,0
1993-02-23,1.5229344367980957,1.5420908448081343,1.4702546070740776,1.4941998247830373,105974400,1993,2,23,1
1993-02-24,1.6067442893981934,1.60913869487564,1.508567818749578,1.5133566297044707,77548800,1993,2,24,2
1993-02-25,1.6163229942321775,1.6282956099179318,1.5804045625674044,1.5804045625674044,60806400,1993,2,25,3
1993-02-26,1.5971670150756836,1.6282960582731043,1.5899832098431488,1.6139290324157072,29833600,1993,2,26,4
1993-03-01,1.56124746799469,1.604349684261363,1.5564586576357589,1.604349684261363,26432000,1993,3,1,0
1993-03-02,1.6211121082305908,1.6235070994992786,1.556459620736044,1.566037831987935,38380800,1993,3,2,1
1993-03-03,1.6235066652297974,1.6378736859608092,1.599560851201492,1.6235066652297974,42352000,1993,3,3,2
1993-03-04,1.6043496131896973,1.623506022991322,1.5660367935864474,1.623506022991322,56659200,1993,3,4,3
1993-03-05,1.5851945877075195,1.6282962550974027,1.5804051887710084,1.5995616153015662,35724800,1993,3,5,4
1993-03-08,1.6019551753997805,1.6187171859027023,1.5708261448996637,1.5827987589985648,48022400,1993,3,8,0
1993-03-09,1.6139286756515503,1.6282956983330703,1.6043504656613556,1.6091392783526812,41312000,1993,3,9,1
1993-03-10,1.628296136856079,1.642663748014542,1.5995614991468543,1.6187179242863374,26592000,1993,3,10,2
1993-03-11,1.6570303440093994,1.6809761615156218,1.6282957137664618,1.633085111110726,57779200,1993,3,11,3
1993-03-12,1.7049212455749512,1.7097106425011015,1.633084968542677,1.6474519901061326,73580800,1993,3,12,4
1993-03-15,1.6785808801651,1.7097104959988891,1.6666082657868837,1.7097104959988891,35347200,1993,3,15,0
1993-03-16,1.680976390838623,1.7001328136139486,1.6666087814533146,1.6905546022262858,36336000,1993,3,16,1
1993-03-17,1.6354798078536987,1.676187061773426,1.6330854010602214,1.6618200364049087,39644800,1993,3,17,2
